word,count
fuir,1304
demandes,1304
victimes,1303
complet,1302
agents,1302
Mike,1301
bel,1300
Claude,1300
paye,1298
jouez,1298
quant,1298
créer,1296
offert,1294
chouette,1294
cherches,1293
Anne,1293
découvrir,1293
enfance,1293
refusé,1291
donnes,1291
amener,1290
semblant,1289
faisant,1287
amené,1287
gloire,1286
souffrir,1284
préparez,1284
is,1283
cave,1283
fesses,1282
énergie,1282
grand-chose,1281
signal,1278
surpris,1278
Joseph,1278
uniforme,1278
relations,1277
ayant,1276
lunettes,1275
camarades,1274
relation,1274
avoue,1273
aube,1273
laisses,1273
rouges,1273
sauve,1271
larmes,1271
oreille,1270
taire,1268
comtesse,1268
mariés,1266
trompe,1266
opinion,1265
remonte,1265
menteur,1265
totalement,1265
marque,1263
décider,1263
résultat,1262
sainte,1261
chaise,1261
ambassade,1260
rat,1259
guide,1258
amusant,1258
membre,1258
calmez,1258
correct,1258
perdue,1258
prudent,1257
véritable,1256
parlais,1256
vendredi,1256
passion,1254
attraper,1254
effort,1253
prisonnier,1252
ménage,1250
excellente,1249
Louise,1249
douze,1248
jeudi,1248
tombée,1247
senti,1247
bosse,1247
objet,1246
Italie,1245
prennent,1245
Eddie,1244
frapper,1244
convaincre,1243
Albert,1241
printemps,1241
croix,1241
parc,1238
charmante,1238
naturellement,1236
japonais,1236
lourd,1235
Bernard,1235
Allo,1234
tenu,1234
suit,1234
blancs,1233
monté,1232
lieux,1232
invite,1231
plu,1231
posé,1231
pape,1230
tapis,1228
rare,1227
répond,1227
océan,1226
racontes,1224
cherché,1224
mentir,1223
Patrick,1222
amant,1221
brave,1220
bat,1219
matériel,1219
jeunesse,1219
sucre,1219
jeté,1219
roman,1218
aimable,1218
cirque,1217
science,1217
condition,1216
roule,1216
chemise,1216
Russie,1216
nombreux,1214
big,1214
auprès,1214
frappé,1211
duc,1211
suicide,1211
poil,1210
inconnu,1210
aventure,1209
v,1209
préviens,1208
chou,1208
fallu,1207
imaginez,1205
permission,1204
tape,1204
extérieur,1204
ombre,1203
connaissais,1203
voisins,1202
cents,1202
modèle,1202
entreprise,1202
humanité,1202
saison,1202
fromage,1201
Ià,1199
mardi,1199
repose,1198
entré,1197
Marcel,1197
vieil,1194
meurs,1193
désirez,1192
appétit,1191
navire,1191
Etats-Unis,1190
chers,1189
deviens,1188
tenue,1188
casino,1188
cap,1188
comptez,1188
commun,1186
désert,1185
idiote,1184
utilise,1184
délicieux,1183
allés,1183
surface,1183
rues,1182
retournez,1180
Julia,1180
vaisseau,1179
vierge,1179
Nicky,1178
reconnu,1178
mensonge,1177
quart,1177
Nicolas,1176
reviendrai,1175
mai,1173
rater,1173
trouvera,1172
Jeanne,1172
musée,1171
ours,1171
réputation,1170
magique,1169
maire,1169
murs,1168
directement,1168
Evidemment,1167
représente,1167
médicaments,1166
brouhaha,1166
trouvée,1165
prévenu,1165
verrai,1165
hais,1164
fume,1164
lignes,1162
alerte,1162
soupir,1161
ancienne,1161
partager,1160
chaleur,1158
arrange,1158
particulier,1158
Eric,1157
essence,1157
taisez,1156
brûle,1156
baise,1156
veste,1155
montré,1155
canon,1154
veille,1154
trompé,1153
Jane,1152
conditions,1152
permettre,1152
exprès,1151
inviter,1151
respirer,1151
affreux,1150
couverture,1150
bouffe,1149
prisonniers,1149
applaudissements,1148
surveille,1147
visiter,1147
annoncer,1147
autrefois,1147
courrier,1146
perte,1145
existence,1144
von,1142
imagination,1142
Henry,1142
loup,1141
cadeaux,1141
oeuvre,1141
pensait,1141
maisons,1140
frontière,1140
seraient,1140
voulaient,1139
plans,1138
évident,1136
tueur,1136
chèque,1134
immeuble,1133
droits,1133
aies,1133
1re,1132
décide,1131
pareille,1131
pêche,1129
piège,1129
croient,1128
préparé,1126
second,1126
terme,1126
moderne,1123
descend,1121
avancer,1121
troupes,1121
posez,1121
changement,1119
cloche,1118
attrape,1115
crétin,1114
notes,1114
pratique,1113
douche,1113
paroles,1111
émission,1111
États-Unis,1111
Stark,1109
ravie,1109
classique,1109
jaune,1109
lois,1108
accompagne,1108
traite,1107
chambres,1106
touchez,1106
apprend,1106
rapidement,1105
Christ,1105
unité,1103
noirs,1103
chefs,1103
absence,1103
tribunal,1102
égal,1102
laver,1102
voyait,1102
profiter,1100
projets,1098
tâche,1097
aidé,1096
panique,1096
puissant,1095
sport,1095
portrait,1095
vente,1095
barbe,1095
Benjamin,1094
née,1094
Julie,1094
diamants,1093
débarrasser,1093
distance,1093
actrice,1093
blonde,1093
dieux,1093
humains,1092
Jo,1092
réglé,1092
pot,1091
gardé,1091
enchantée,1091
escalier,1089
puissance,1089
détruit,1088
refaire,1088
recherches,1087
ignorais,1087
prêtre,1087
Georges,1087
cauchemar,1085
prendrai,1085
semblait,1085
pressé,1084
magie,1083
œuvre,1083
digne,1083
travaillez,1082
exploser,1081
privée,1081
will,1081
coupez,1080
urgent,1080
Vegas,1079
buvez,1077
fantôme,1076
lâcher,1076
avancez,1076
actions,1075
bêtes,1075
accompagner,1074
idéal,1074
siège,1074
attaquer,1074
cigarettes,1073
Walter,1073
remonter,1073
télévision,1072
site,1072
tromper,1072
bagnole,1071
curé,1071
passait,1071
crier,1071
supporter,1070
n°,1070
celle-ci,1070
soirs,1069
écoutes,1068
pause,1068
lutte,1068
surveiller,1067
Moscou,1067
lycée,1067
romantique,1067
voient,1067
trace,1066
kilomètres,1063
reconnaître,1062
fonctionne,1062
commis,1061
auteur,1061
fiancée,1061
choisis,1061
propriétaire,1060
innocent,1060
physique,1059
boy,1059
Charlotte,1059
facilement,1058
prenne,1057
réfléchi,1057
accent,1056
cabine,1056
bosser,1056
passes,1055
siècles,1055
répéter,1055
test,1055
terroristes,1054
CIA,1053
approchez,1053
rentrée,1053
do,1053
pistolet,1053
réserve,1051
cochon,1051
réfléchis,1051
bêtises,1051
couvert,1050
Roy,1050
enculé,1050
Smith,1050
b,1050
grandi,1049
prof,1047
nôtres,1047
officiers,1046
FBI,1046
bague,1046
tuez,1044
juré,1044
qualité,1043
parte,1043
royaume,1043
engagé,1042
plaisante,1042
crème,1041
têtes,1040
davantage,1039
familles,1039
porc,1039
goûter,1039
inventé,1038
naturel,1036
couleurs,1036
promesse,1034
cependant,1033
sable,1032
monnaie,1032
jus,1031
hâte,1030
3e,1030
humeur,1030
Fred,1029
réveillé,1029
restera,1029
filer,1028
sacs,1027
abandonner,1027
enlevez,1027
volant,1026
vélo,1025
piscine,1025
dirige,1025
mystère,1024
chances,1024
mener,1024
sexy,1023
pensées,1022
réparer,1022
nommé,1022
connerie,1021
ambassadeur,1021
Roger,1021
explosion,1021
information,1019
organisation,1019
feriez,1019
abri,1019
oû,1018
diras,1017
traverser,1017
quinze,1015
réel,1013
atteindre,1013
battu,1012
commission,1012
logique,1011
permet,1010
mince,1009
jules,1009
Marseille,1009
téléphoner,1008
vidéo,1007
virus,1006
espagnol,1006
bombes,1005
pousser,1005
lorsqu',1005
tuée,1004
Hélène,1003
cherchais,1002
religion,1002
péché,1002
médecins,1002
saurais,1001
section,1001
pourraient,1000
recommencer,997
pur,997
fit,997
Nick,996
finis,995
repris,995
chaude,995
installer,993
disparaître,993
différents,993
fidèle,992
up,992
Christine,992
mondiale,991
bleue,991
celui-ci,990
élève,990
mensonges,990
apres,990
chute,990
top,989
monseigneur,989
calmer,988
rats,988
témoins,988
r,987
bouffer,986
disiez,985
remets,984
supporte,984
viré,983
bains,983
policier,982
atteint,982
heu,981
élevé,980
gardien,980
chiffre,979
retirer,979
feront,979
envoye,978
Julien,978
al,978
Guido,976
rond,976
construit,976
corde,975
expert,975
Rick,974
mars,974
trés,973
résultats,973
poissons,972
Japon,972
assurance,972
remplacer,971
souffre,971
large,970
étoile,970
min,970
absurde,970
flotte,969
marine,968
tourné,968
Daniel,968
période,968
boss,968
virer,968
inquiéter,968
condamné,967
Napoléon,967
cellule,967
refuser,966
remis,966
Diego,965
ordinateur,965
responsabilité,965
pantalon,964
moche,963
appellent,963
Alexandre,962
conduite,962
voudrez,962
marquis,961
humour,961
opéra,961
raisonnable,961
tir,960
conférence,960
endroits,960
soyons,960
respecte,959
salauds,959
lisez,959
réseau,959
quittez,958
tués,957
critique,957
beurre,956
garage,956
panne,955
efforts,955
emploi,954
version,953
léger,952
ambulance,952
prouve,952
dégueulasse,951
el,951
Eve,950
moque,950
entière,950
sacrée,950
reprends,950
ouverture,949
documents,949
enlevé,949
Venise,948
restait,948
travaux,948
aurons,947
tournée,947
tunnel,946
traiter,946
retire,946
Dr.,946
boit,945
libérer,944
scandale,944
chic,943
détail,943
bonhomme,942
patience,942
empire,941
allemande,941
nazis,940
démarre,940
mercredi,939
demi-heure,939
rang,939
ose,938
origine,938
haine,938
lancer,937
chair,936
parlera,935
fiancé,935
amen,935
liquide,935
venais,935
pommes,935
voudras,935
trouverez,934
protège,934
Hollywood,933
voisin,932
donnera,932
abandonne,930
blessés,930
passent,930
sauté,930
étrangers,930
miel,930
connaissait,929
devraient,929
propriété,929
revolver,929
laisserai,928
oeufs,928
couloir,928
for,927
Lee,926
nettoyer,925
infirmière,924
séjour,924
vivants,924
parfum,924
colle,923
juillet,923
métro,923
fauteuil,923
durer,922
adorable,921
tenter,920
restent,920
voyager,920
pue,920
boutique,920
cadavre,919
plaire,919
cabinet,918
ministère,918
soutien,918
fuite,917
soucis,917
tenté,916
théorie,916
places,915
fonds,915
passés,915
croyait,915
Californie,915
secteur,914
apprends,913
Bourne,913
Guy,913
acteurs,913
collection,913
pointe,913
aimerait,913
prier,913
poule,912
poète,912
devine,912
sentais,912
fleuve,912
Inde,911
ascenseur,910
cinglé,910
froide,910
fausse,910
hauteur,909
tendre,909
au-delà,909
sales,909
centaines,909
rentres,908
immense,908
trouvent,908
nègre,907
comédie,907
secrète,907
épousé,907
faveur,907
apprécie,907
Ryan,906
charme,906
he,906
singes,906
masque,906
fière,906
avouer,906
énerve,905
traces,905
laissée,905
taule,905
protection,904
normalement,904
vends,904
désire,904
tours,903
tien,902
levez,902
examen,901
rapporte,901
connaissent,900
ressens,900
incapable,899
sombre,899
pourrions,898
hall,898
survivre,897
pensée,896
noble,896
principal,896
direz,895
môme,895
réservé,895
commerce,895
malades,895
travaillait,894
courageux,893
caporal,892
professionnel,891
agence,891
avril,891
étonne,891
amenez,890
nager,889
concert,889
bleus,889
Nina,888
baby,888
cage,888
brûlé,888
perdus,888
restée,887
nation,887
partage,887
reculez,887
pure,886
bouton,885
vision,885
pisser,884
tenait,883
criminel,883
abandonné,882
mauvaises,882
toc,882
puisqu',882
erreurs,881
poussez,881
patient,881
brûler,880
nationale,880
pouvoirs,880
bateaux,879
Phil,879
Laura,879
utilisé,878
étonnant,878
vengeance,878
mêle,878
maximum,878
station,877
déclaration,877
ailes,877
chaîne,876
crâne,876
foyer,875
commandement,875
risqué,875
racontez,874
faisaient,874
Parker,873
exécution,873
manques,873
réaction,873
trouverai,872
Dave,871
irait,871
catastrophe,871
culture,871
profond,871
libres,871
crédit,871
résistance,870
proposition,870
Christian,870
lentement,870
attente,869
doué,869
Françoise,869
revenue,867
remarque,867
descendu,867
rapports,866
porté,866
débile,866
taper,866
Lyndon,865
tandis,865
suspect,864
objets,864
Isabelle,863
grève,863
rejoins,863
forts,863
cousine,863
bâtiment,862
véhicule,862
montagnes,862
circonstances,861
apportez,861
pere,861
traité,860
roses,860
rock,860
Wallace,859
rêver,859
drapeau,858
conduis,858
ciao,858
espérons,857
milliards,857
donnerai,857
Eva,856
asile,856
arrives,856
reprend,856
espérais,856
extrêmement,855
thème,855
canard,855
ceinture,854
spéciale,854
technique,854
suivante,853
Los,853
voleurs,853
yes,852
précis,852
vivent,852
soigner,851
fièvre,851
éducation,851
arrêtes,851
finira,850
singe,850
pile,850
données,849
your,849
portez,849
Montréal,849
Hubert,848
juin,848
contrôler,848
jungle,848
cherchent,848
accusé,847
seins,846
empereur,846
USA,846
mouche,845
verres,845
race,845
traitement,844
klaxon,844
demi-tour,844
rythme,844
objectif,843
différente,843
Canada,843
domaine,842
coincé,842
septembre,841
degrés,841
imagines,841
intelligence,840
morale,840
sensible,840
balance,839
plainte,838
pages,838
champs,837
Ron,836
réussir,836
écouté,836
yeah,835
anglaise,835
enterrement,835
tarder,835
jolies,835
ya,834
peintre,834
règlement,834
cimetière,834
phrase,833
Harvard,833
rayon,833
juger,832
cité,832
altesse,831
essayons,831
fonce,831
appelée,831
normale,830
expression,830
Kevin,830
différentes,829
prière,829
miroir,829
profite,829
vend,828
permets,828
chiffres,828
trouvais,828
chagrin,828
téléphoné,827
étudiants,826
personnelle,826
ordinaire,826
attendons,826
brillant,825
pomme,825
valises,825
tableaux,825
orchestre,825
limite,825
Cole,824
fêter,824
devrions,824
vivante,823
Doris,823
terminée,823
venant,822
Ned,822
mangez,822
dessin,822
munitions,821
signes,821
herbe,821
halte,820
misère,820
pardonner,820
Marc,820
incident,820
terres,819
couronne,819
renseignements,819
nerfs,818
approcher,818
armé,817
amies,817
étudier,816
autorisation,815
obtenu,815
messages,815
nourrir,815
fumée,815
u,814
Francis,814
nôtre,813
vieilles,813
poésie,813
repartir,812
Franck,812
joueur,811
travailles,811
explication,811
devra,811
brisé,810
Marsellus,810
accroche,809
premières,809
national,809
ete,809
militaires,808
progrès,808
maudit,808
jury,807
pique,807
cérémonie,807
lci,807
voyant,806
trente,806
chasser,806
royale,804
voudriez,804
exercice,803
tit,803
caractère,802
anciens,802
construire,802
tournez,802
rencontrés,802
coule,801
neveu,801
promener,801
pouviez,800
infos,800
cancer,800
insiste,800
spécialiste,799
kilos,799
organiser,799
traître,798
all,798
gang,798
sonnerie,797
villa,795
pédé,795
ostie,794
moral,794
république,794
invitation,794
Eglise,793
habiller,793
bibliothèque,793
sauce,792
ferons,792
écran,792
morceaux,791
exige,791
pension,791
autorité,790
rarement,790
personnellement,790
passe-moi,790
essentiel,790
Vatican,789
huile,788
be,788
royal,788
prenait,788
survécu,788
soupire,787
lot,787
concours,787
enfuir,787
uns,786
allume,786
guère,786
procureur,786
anges,786
lien,785
coïncidence,785
intérêts,785
réception,785
électricité,785
splendide,785
lion,784
poudre,784
Hans,784
claque,784
sourd,784
rouler,784
policiers,783
Lucien,782
voudra,781
livrer,781
accueillir,780
arrivait,780
Amélie,779
langage,779
violent,779
avocats,779
show,779
conseiller,779
principe,779
kg,779
viendrai,778
pétrole,778
proches,778
officiel,778
orange,778
texte,777
prenons,776
ô,776
préfères,776
engager,775
collègues,774
bol,773
masse,773
conseils,772
Jackson,772
abruti,772
fiston,771
connue,771
éléments,771
Lily,771
vérifie,770
Larry,770
jouait,770
alarme,770
combattre,769
bottes,769
tigre,769
arrete,768
trouvait,766
occupez,766
catholique,766
Bruce,765
élèves,765
come,765
pierres,764
pigé,764
bourse,764
serpent,764
journalistes,764
comportement,763
central,763
matière,763
love,763
vivait,763
coucou,762
uniquement,762
poitrine,762
marchand,762
échec,762
psychiatre,761
assassiné,761
las,761
nu,761
goutte,761
blé,760
trous,760
remplir,760
collègue,760
aient,760
statue,760
clinique,759
estomac,759
fruits,759
craint,759
attaché,759
meurent,759
Caroline,758
douceur,758
cadavres,758
merveille,758
fatigue,757
volontiers,757
eut,756
irais,756
ment,756
couler,756
souffert,756
mettent,756
quai,755
politiques,755
donnent,754
entièrement,754
chant,754
gris,754
servez,754
espion,754
épreuve,754
nue,753
crève,753
baissez,753
veuve,753
Tokyo,753
population,752
quiconque,752
Mexique,752
latin,752
comité,752
volontaire,750
franc,750
Graal,750
tasse,749
commencez,749
Camille,748
emmené,748
passagers,748
villes,748
copie,747
publique,747
Simone,747
inquiet,747
jusque,747
trafic,747
terminer,747
Angeles,746
Jason,746
vedette,746
produits,745
fac,745
Jerry,745
etais,744
mélange,744
longues,744
ennui,744
alliés,744
alliez,743
mette,743
passons,743
tonnerre,743
échappé,743
admire,743
précisément,743
épée,743
congé,742
relève,742
êtres,742
Keaton,742
O',741
finale,741
attitude,741
Chicago,741
demeure,741
remarquable,741
furent,740
solide,740
convient,740
électrique,740
Linda,740
furieux,739
Führer,739
diamant,739
régime,739
filmer,739
that,739
limites,738
certes,738
reçois,738
casse-toi,738
poussière,738
portée,738
internet,737
final,737
pognon,737
iras,737
poison,736
ç',736
précieux,736
dragon,736
vire,736
Bishop,735
associé,735
décembre,735
fermée,734
possède,734
légende,734
cravate,734
potes,733
lancé,733
dent,733
golf,733
fragile,733
récemment,733
éteint,732
récompense,731
exprimer,731
emporte,730
loué,730
savaient,730
Facebook,730
faisiez,729
recette,729
pleut,729
crainte,729
attendrai,728
placard,728
lumières,728
riz,728
impressionnant,727
proposé,727
p,727
sérieuse,727
rentrons,727
studio,726
verte,726
transport,726
trône,726
appels,726
britannique,726
pourri,725
semblez,725
vague,724
habille,724
puits,723
idiots,723
liaison,723
timide,723
couches,722
courte,722
industrie,722
venger,722
venons,722
rigole,722
artistes,721
injuste,720
curiosité,719
Johnson,719
préférez,718
invitée,718
restons,718
boule,717
Williams,717
intelligente,717
signature,716
placé,716
soeurs,715
avenue,715
fêtes,715
pipe,714
parties,714
messe,714
plaindre,714
luxe,713
séparer,712
original,712
bip,711
Marianne,711
aimée,711
arrangé,711
photographe,711
division,711
discute,711
allaient,710
gouverneur,710
réveil,710
Alain,710
étudié,709
hmm,709
raccroche,709
scénario,709
pilotes,709
exposition,709
Barbara,708
assistant,708
plateau,708
Percy,708
ordure,708
changera,708
EVI,708
labo,707
moto,707
René,707
paire,707
sel,707
adultes,706
résister,706
coco,706
tempête,706
salade,706
dette,706
Helen,705
sûrs,705
pan,705
eue,704
vivez,704
autorités,704
puce,704
événement,704
irez,704
vodka,703
formule,703
Chris,703
actes,703
devoirs,702
renoncer,702
langues,702
plais,702
médecine,701
chansons,701
occupée,700
janvier,700
Adam,699
parlant,699
commander,699
costumes,699
forcé,699
eaux,698
expliquez,698
solitude,698
échoué,698
lâ,697
peint,697
Karl,697
concernant,697
effets,697
épisode,697
ajouter,696
générale,695
réponses,695
del,695
Texas,695
portait,694
dessert,694
territoire,694
"c""est",694
parlerai,694
proposer,693
gras,693
Carlos,693
mamie,693
patrie,693
Bruno,692
bite,692
rage,692
Madeleine,692
bible,692
aimerai,691
salue,691
cognac,691
mi,691
prises,690
émotion,690
planque,689
sonnette,689
salaire,689
it',689
esprits,689
traîner,688
négatif,688
musical,688
retenir,688
mortel,687
convaincu,687
lampe,687
scientifique,686
rumeurs,686
manquait,686
totale,686
saurai,686
what,685
pub,685
black,685
soins,685
oblige,685
cercle,684
voies,684
attirer,684
minable,684
esclave,684
amiral,684
sommet,683
serviette,683
dossiers,683
Juliette,683
déja,683
éternité,683
génération,683
poupée,683
saloperie,683
perdez,682
Est-il,681
abattu,681
Fischer,681
obligée,680
ex,680
dormez,680
Annie,680
épaule,680
méchants,679
cuisiner,679
jalouse,678
loyer,678
Jordan,678
ravissante,678
conseille,677
filé,677
Robin,677
mignonne,677
Holmes,677
équipage,676
ballon,676
recule,676
camions,676
magazine,676
Lola,676
guérir,675
serre,675
visa,675
instructions,675
mettons,675
Ivan,674
discussion,674
acceptez,674
appellerai,674
sachez,673
déclaré,673
g,673
déçu,672
fenêtres,671
chasseur,671
Francisco,671
destination,671
personnages,670
foutue,670
postes,670
assiette,670
partenaire,670
fasses,670
citoyen,670
laissons,670
malheureuse,669
nations,669
foot,669
crée,669
Kate,669
technologie,668
pourvu,668
noces,667
brown,667
gâcher,667
trahi,667
plaisantes,666
réalisé,666
paraître,666
